title,website_url,source,grades_or_ages,prices_mentioned,description
Preschool – Level 2,https://www.science.edu/acellus/course/preschool-level-2/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Preschool – Level 2.
Principles of Agriculture,https://www.science.edu/acellus/course/principles-of-agriculture/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Principles of Agriculture.
"Principles of Business, Marketing, and Finance",https://www.science.edu/acellus/course/business-marketing-finance/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),"Acellus online video course: Principles of Business, Marketing, and Finance."
Psychology,https://www.science.edu/acellus/course/acellus-psychology/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Psychology.
Public Speaking,https://www.science.edu/acellus/course/public-speaking/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Public Speaking.
Spanish I,https://www.science.edu/acellus/course/spanish-i/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Spanish I.
Spanish II,https://www.science.edu/acellus/course/spanish-ii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Spanish II.
Spanish III,https://www.science.edu/acellus/course/spanish-iii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Spanish III.
STEM 1: Introduction to Coding,https://www.science.edu/acellus/course/introduction-to-coding/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: STEM 1: Introduction to Coding.
STEM 2: JavaScript,https://www.science.edu/acellus/course/introduction-to-coding-2/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: STEM 2: JavaScript.
STEM 3: Electronics and Coding,https://www.science.edu/acellus/course/stem-3-electronics-and-coding/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: STEM 3: Electronics and Coding.
Trigonometry,https://www.science.edu/acellus/course/trigonometry/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Trigonometry.
United States History,https://www.science.edu/acellus/course/united-states-history/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: United States History.
US Government and Civics,https://www.science.edu/acellus/course/us-government-and-civics/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: US Government and Civics.
World Geography,https://www.science.edu/acellus/course/world-geography/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: World Geography.
World History,https://www.science.edu/acellus/course/world-history/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: World History.
Wyoming State History,https://www.science.edu/acellus/course/wyoming-state-history/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Wyoming State History.
